,Sentiment,Time,Text,Predicted Topic
3895,positive,9/1/21,"['travel', 'va', 'frequently', 'buy', 'favor', 'neighbor', 'hassle', 'getting', 'home', 'order', 'amazon', 'arrive', 'day', 'home', 'price', 'shipping', 'hassle', 'quality', 'excellent', 'tried', 'costco', 'version', 'good', 'near', 'good', 'planter']","[('Coffee and tea flavor', -0.111), ('Healthy and allergy-friendly snacks', 0.015), ('Coffee and its complements', 0.012), ('Locations and prices', 0.093), ('Snack/Protein Bars', 0.005), ('Flavoured cereal/nut/fruits bars', 0.015), ('Chocolate flavoured consumables and flavoured drinks', 0.05)]"
3896,negative,30/7/21,"['bought', 'keenan', 'farm', 'pistachio', 'earlier', 'batch', 'appeared', 'time', 'product', 'upto', 'mark', 'bought', 'pistachio', 'local', 'store', 'far', 'better', 'cheaper', 'opened', 'bag', 'received', 'keenam', 'farm', 'reading', 'return', 'bag', 'sent']","[('Coffee and tea flavor', -0.091), ('Healthy and allergy-friendly snacks', 0.025), ('Coffee and its complements', -0.013), ('Locations and prices', 0.097), ('Snack/Protein Bars', -0.003), ('Flavoured cereal/nut/fruits bars', -0.029), ('Chocolate flavoured consumables and flavoured drinks', 0.045)]"
3897,positive,30/10/20,"['quality', 'hot', 'stuffed', 'pepper', 'filled', 'tuna', 'anchovy', 'bread', 'crump', 'filler', 'like', 'stuffed', 'product', 'quality', 'pepper', 'stuffing', 'make', 'product', 'stand', 'explains', 'extra', 'cost', 'healthy', 'product', 'unsaturated', 'vegetable', 'submitted']","[('Coffee and tea flavor', -0.083), ('Healthy and allergy-friendly snacks', 0.032), ('Coffee and its complements', -0.016), ('Locations and prices', 0.02), ('Snack/Protein Bars', -0.026), ('Flavoured cereal/nut/fruits bars', -0.011), ('Chocolate flavoured consumables and flavoured drinks', 0.003)]"
3898,negative,3/8/20,"['quality', 'item', 'poor', 'pound', 'dog', 'played', 'total', 'minute', 'seam', 'fell', 'apart', 'recommend', 'returned', 'item', 'day']","[('Coffee and tea flavor', -0.068), ('Healthy and allergy-friendly snacks', 0.024), ('Coffee and its complements', -0.01), ('Locations and prices', 0.084), ('Snack/Protein Bars', -0.027), ('Flavoured cereal/nut/fruits bars', 0.008), ('Chocolate flavoured consumables and flavoured drinks', -0.104)]"
3899,positive,29/1/21,"['got', 'sampler', 'pack', 'general', 'happy', 'coffee', 'generally', 'prefer', 'coffee', 'intense', 'burnt', 'lot', 'flavor', 'corner', 'donut', 'shop', 'mild', 'taste', 'cyclone', 'line', 'coffee', 'fresh', 'one', 'marked', 'extra', 'bold', 'right', 'taste', 'regular', 'sampled', 'variety', 'ready', 'specific', 'blend', 'match', 'palate']","[('Coffee and tea flavor', -0.154), ('Healthy and allergy-friendly snacks', -0.059), ('Coffee and its complements', 0.213), ('Locations and prices', -0.021), ('Snack/Protein Bars', 0.019), ('Flavoured cereal/nut/fruits bars', -0.029), ('Chocolate flavoured consumables and flavoured drinks', -0.035)]"
3900,positive,24/10/21,"['expensive', 'far', 'best', 'green', 'tea', 'coconut', 'green', 'favorite', 'flavor', 'amazing', 'definitely', 'order']","[('Coffee and tea flavor', -0.197), ('Healthy and allergy-friendly snacks', -0.241), ('Coffee and its complements', -0.129), ('Locations and prices', 0.035), ('Snack/Protein Bars', 0.033), ('Flavoured cereal/nut/fruits bars', 0.011), ('Chocolate flavoured consumables and flavoured drinks', 0.047)]"
3901,positive,24/10/21,"['quality', 'date', 'fantastic', 'need', 'chopped', 'smaller', 'uniformly', 'people', 'probably', 'chopped', 'date', 'recipies', 'imagine', 'recipe', 'date', 'coarsely', 'chopped']","[('Coffee and tea flavor', -0.04), ('Healthy and allergy-friendly snacks', 0.009), ('Coffee and its complements', -0.008), ('Locations and prices', 0.015), ('Snack/Protein Bars', -0.01), ('Flavoured cereal/nut/fruits bars', -0.017), ('Chocolate flavoured consumables and flavoured drinks', 0.009)]"
3902,positive,16/10/21,"['far', 'best', 'chili', 'seasoning', 'mix', 'year', 'especially', 'like', 'salt', 'mix', 'rich', 'chili', 'flavor', 'produce', 'unequaled', 'reminds', 'quality', 'child']","[('Coffee and tea flavor', -0.113), ('Healthy and allergy-friendly snacks', 0.019), ('Coffee and its complements', -0.008), ('Locations and prices', -0.007), ('Snack/Protein Bars', -0.041), ('Flavoured cereal/nut/fruits bars', -0.059), ('Chocolate flavoured consumables and flavoured drinks', 0.021)]"
3903,positive,24/10/21,"['securely', 'store', 'precious', 'ounce', 'breast', 'milk', 'biodegradable', 'easy', 'use', 'large', 'stand', 'sturdily', 'love']","[('Coffee and tea flavor', -0.07), ('Healthy and allergy-friendly snacks', 0.016), ('Coffee and its complements', -0.013), ('Locations and prices', 0.034), ('Snack/Protein Bars', -0.025), ('Flavoured cereal/nut/fruits bars', 0.015), ('Chocolate flavoured consumables and flavoured drinks', 0.032)]"
3904,positive,25/9/21,"['wrapped', 'neatly', 'bundle', 'tie', 'bundle', 'select', 'need', 'opening', 'package', 'boiling', 'water', 'small', 'oil', 'cook', 'rapidly', 'necessary', 'cool', 'cold', 'water', 'drained', 'avoid', 'sticking', 'like', 'noodle', 'noodle', 'tasty', 'authentic', 'lo', 'mein', 'recommend', 'order', 'gone', 'packed', 'case', 'package', 'sure', 'overcook', 'take', 'minute', 'boil', 'soft']","[('Coffee and tea flavor', -0.087), ('Healthy and allergy-friendly snacks', 0.023), ('Coffee and its complements', -0.017), ('Locations and prices', -0.004), ('Snack/Protein Bars', -0.057), ('Flavoured cereal/nut/fruits bars', -0.02), ('Chocolate flavoured consumables and flavoured drinks', 0.01)]"
3905,positive,19/10/21,"['flavor', 'product', 'absolutely', 'fabulous', 'naturally', 'smoked', 'lending', 'delicate', 'natural', 'flavor', 'smoke', 'reason', 'rate', 'star', 'little', 'pellet', 'dissolve', 'cold', 'dish', 'unlike', 'flaked', 'style', 'salt']","[('Coffee and tea flavor', -0.079), ('Healthy and allergy-friendly snacks', 0.017), ('Coffee and its complements', -0.019), ('Locations and prices', -0.021), ('Snack/Protein Bars', -0.036), ('Flavoured cereal/nut/fruits bars', -0.05), ('Chocolate flavoured consumables and flavoured drinks', -0.001)]"
3906,negative,20/10/21,"['hey', 'description', 'say', 'gram', 'roughly', 'ounce', 'way', 'approximate', 'price', 'gram']","[('Coffee and tea flavor', -0.045), ('Healthy and allergy-friendly snacks', 0.016), ('Coffee and its complements', 0.001), ('Locations and prices', 0.014), ('Snack/Protein Bars', -0.013), ('Flavoured cereal/nut/fruits bars', 0.027), ('Chocolate flavoured consumables and flavoured drinks', 0.035)]"
3907,positive,19/10/21,"['little', 'bugger', 'tough', 'happy', 'big', 'pack', 'good', 'price', 'online', 'daughter', 'content', 'reward', 'calorie', 'piece', 'unhealthy']","[('Coffee and tea flavor', -0.102), ('Healthy and allergy-friendly snacks', 0.045), ('Coffee and its complements', -0.013), ('Locations and prices', 0.048), ('Snack/Protein Bars', 0.01), ('Flavoured cereal/nut/fruits bars', 0.025), ('Chocolate flavoured consumables and flavoured drinks', 0.022)]"
3908,positive,15/6/21,"['cheap', 'alternative', 'summer', 'want', 'cold', 'treat', 'superior', 'flavor', 'size', 'ice', 'case']","[('Coffee and tea flavor', -0.1), ('Healthy and allergy-friendly snacks', 0.008), ('Coffee and its complements', -0.023), ('Locations and prices', -0.023), ('Snack/Protein Bars', -0.033), ('Flavoured cereal/nut/fruits bars', -0.032), ('Chocolate flavoured consumables and flavoured drinks', -0.052)]"
3909,negative,4/8/21,"['coffee', 'supposedly', 'premium', 'taste', 'wateryvery', 'good', 'maybe', 'oldnot', 'sure', 'waste', 'line', 'sitting', 'shoe', 'trash', 'can', 'luggage', 'absorb', 'smell', 'drink', 'buy']","[('Coffee and tea flavor', -0.089), ('Healthy and allergy-friendly snacks', -0.028), ('Coffee and its complements', 0.074), ('Locations and prices', -0.013), ('Snack/Protein Bars', -0.044), ('Flavoured cereal/nut/fruits bars', -0.001), ('Chocolate flavoured consumables and flavoured drinks', -0.018)]"
3910,negative,4/8/21,"['product', 'sale', 'vacation', 'north', 'carolina', 'loved', 'great', 'maple', 'flavor', 'walmart', 'sold', 'pack', 'wish', 'bought', 'paying', 'walmart', 'sell', 'robbery', 'disappointed', 'zon', 'insanely', 'high', 'price', 'price', 'reasonable', 'love', 'buy', 'rate', 'higher']","[('Coffee and tea flavor', -0.123), ('Healthy and allergy-friendly snacks', 0.034), ('Coffee and its complements', -0.001), ('Locations and prices', 0.107), ('Snack/Protein Bars', 0.005), ('Flavoured cereal/nut/fruits bars', 0.037), ('Chocolate flavoured consumables and flavoured drinks', 0.07)]"
3911,positive,18/7/21,"['product', 'according', 'advertisement', 'totally', 'satisfied', 'purchase', 'recommend', 'purchase', 'chip', 'site']","[('Coffee and tea flavor', -0.074), ('Healthy and allergy-friendly snacks', 0.033), ('Coffee and its complements', -0.012), ('Locations and prices', 0.03), ('Snack/Protein Bars', 0.029), ('Flavoured cereal/nut/fruits bars', -0.131), ('Chocolate flavoured consumables and flavoured drinks', 0.013)]"
3912,positive,18/10/21,"['delicious', 'recipe', 'ingredient', 'use', 'bit', 'pricy', 'mind', 'price', 'point', 'make', 'wonderful', 'waffle', 'combine', 'waring', 'waffle', 'maker', 'waffle', 'heaven']","[('Coffee and tea flavor', -0.067), ('Healthy and allergy-friendly snacks', 0.01), ('Coffee and its complements', -0.003), ('Locations and prices', 0.025), ('Snack/Protein Bars', 0.0), ('Flavoured cereal/nut/fruits bars', 0.012), ('Chocolate flavoured consumables and flavoured drinks', 0.021)]"
3913,positive,15/6/21,"['time', 'buyer', 'rice', 'cracker', 'impressed', 'light', 'crisp', 'flavorful', 'good', 'plain', 'cold', 'cut', 'fruit', 'unfortunately', 'one', 'purchased', 'source', 'right', 'purchased', 'dozen', 'pack', 'price', 'dozen', 'increased', 'present', 'fortunately', 'assuming', 'price', 'stay']","[('Coffee and tea flavor', -0.117), ('Healthy and allergy-friendly snacks', 0.035), ('Coffee and its complements', -0.008), ('Locations and prices', 0.05), ('Snack/Protein Bars', 0.01), ('Flavoured cereal/nut/fruits bars', 0.003), ('Chocolate flavoured consumables and flavoured drinks', 0.05)]"
3914,positive,4/8/21,"['got', 'tired', 'overpaying', 'tea', 'teavana', 'decided', 'try', 'brand', 'oolong', 'tea', 'pleasantly', 'surprised', 'wonderful', 'flavor', 'like', 'previous', 'reviewer', 'bag', 'tea', 'ball', 'compensate', 'poor', 'quality', 'bag', 'beat', 'value', 'tea']","[('Coffee and tea flavor', -0.173), ('Healthy and allergy-friendly snacks', -0.323), ('Coffee and its complements', -0.189), ('Locations and prices', 0.049), ('Snack/Protein Bars', 0.08), ('Flavoured cereal/nut/fruits bars', -0.055), ('Chocolate flavoured consumables and flavoured drinks', -0.026)]"
3915,positive,8/6/21,"['dop', 'san', 'marzano', 'canned', 'tomato', 'finest', 'canned', 'tomato', 'planet', 'literally', 'half', 'price', 'local', 'grocery', 'store', 'unusual', 'boston', 'pretty', 'heavily', 'italian', 'area', 'maybe', 'make', 'difference', 'understand', 'buy', 'price', 'check', 'local', 'grocery', 'store', 'buy', 'price']","[('Coffee and tea flavor', -0.113), ('Healthy and allergy-friendly snacks', 0.036), ('Coffee and its complements', 0.006), ('Locations and prices', 0.187), ('Snack/Protein Bars', -0.022), ('Flavoured cereal/nut/fruits bars', 0.063), ('Chocolate flavoured consumables and flavoured drinks', 0.149)]"
3916,positive,15/6/21,"['son', 'birthday', 'party', 'sweet', 'treat', 'great', 'kid', 'loved', 'price', 'fabulous', 'way', 'better', 'purchasing', 'item', 'came', 'described', 'fresh', 'thank']","[('Coffee and tea flavor', -0.143), ('Healthy and allergy-friendly snacks', 0.055), ('Coffee and its complements', -0.016), ('Locations and prices', 0.069), ('Snack/Protein Bars', 0.003), ('Flavoured cereal/nut/fruits bars', 0.034), ('Chocolate flavoured consumables and flavoured drinks', 0.006)]"
3917,positive,4/8/21,"['yes', 'wonderful', 'healthy', 'cooky', 'rare', 'bad', 'deal', 'amazon', 'dab', 'nutrition', 'charging', 'including', 'shipping', 'minute', 'web', 'searching', 'quantity', 'shipped', 'enjoy', 'cooky', 'buy', 'price', 'come']","[('Coffee and tea flavor', -0.115), ('Healthy and allergy-friendly snacks', 0.053), ('Coffee and its complements', -0.011), ('Locations and prices', 0.075), ('Snack/Protein Bars', 0.041), ('Flavoured cereal/nut/fruits bars', 0.011), ('Chocolate flavoured consumables and flavoured drinks', 0.051)]"
3918,positive,25/9/21,"['love', 'green', 'tea', 'impressed', 'green', 'tea', 'powder', 'instruction', 'add', 'packet', 'ounce', 'cold', 'water', 'recommend', 'try', 'packet', 'packet', 'oz', 'stevia', 'flavor', 'tea', 'packet', 'fairly', 'mild', 'mild', 'fact', 'barely', 'taste', 'green', 'tea', 'flavor', 'order', 'tea', 'box', 'packet', 'use', 'packet', 'bottle', 'water', 'drink', 'cent', 'drink', 'free', 'shipping', 'ordered', 'book', 'think', 'fairly', 'reasonable', 'look', 'forward', 'trying', 'tea', 'shake', 'fruit', 'juice', 'website', 'given', 'additional', 'recipe', 'interesting', 'recipe', 'like', 'one', 'white', 'chocolate', 'green', 'tea', 'ice', 'cream', 'green', 'tea', 'papaya', 'nectar', 'green', 'tea', 'sugar', 'cooky', 'probably', 'us', 'tea', 'powder', 'lovely', 'hot', 'tea', 'use', 'packet', 'ounce', 'hot', 'water', 'brewing', 'required', 'tea', 'dissolve', 'easily', 'hot', 'ice', 'cold', 'water', 'highly', 'recommend', 'youthe', 'rebecca', 'review']","[('Coffee and tea flavor', -0.281), ('Healthy and allergy-friendly snacks', -0.442), ('Coffee and its complements', -0.263), ('Locations and prices', -0.054), ('Snack/Protein Bars', -0.038), ('Flavoured cereal/nut/fruits bars', -0.004), ('Chocolate flavoured consumables and flavoured drinks', 0.032)]"
3919,negative,19/10/21,"['loved', 'popcorn', 'come', 'shipping', 'way', 'settle', 'time', 'buy', 'spend', 'time', 'shipping']","[('Coffee and tea flavor', -0.108), ('Healthy and allergy-friendly snacks', 0.037), ('Coffee and its complements', -0.007), ('Locations and prices', 0.102), ('Snack/Protein Bars', -0.035), ('Flavoured cereal/nut/fruits bars', -0.008), ('Chocolate flavoured consumables and flavoured drinks', 0.059)]"
3920,positive,4/9/21,"['tried', 'handful', 'brand', 'french', 'roast', 'version', 'great', 'comparable', 'flavor', 'difference', 'price', 'far', 'reasonable']","[('Coffee and tea flavor', -0.124), ('Healthy and allergy-friendly snacks', -0.001), ('Coffee and its complements', 0.057), ('Locations and prices', 0.043), ('Snack/Protein Bars', 0.002), ('Flavoured cereal/nut/fruits bars', 0.01), ('Chocolate flavoured consumables and flavoured drinks', 0.05)]"
3921,positive,31/8/21,"['great', 'spice', 'use', 'food', 'type', 'giving', 'great', 'flavor', 'bottle', 'size', 'twice', 'size', 'supermarket', 'price', 'normally', 'pay']","[('Coffee and tea flavor', -0.168), ('Healthy and allergy-friendly snacks', 0.049), ('Coffee and its complements', -0.013), ('Locations and prices', 0.092), ('Snack/Protein Bars', -0.046), ('Flavoured cereal/nut/fruits bars', 0.038), ('Chocolate flavoured consumables and flavoured drinks', 0.035)]"
3922,positive,9/10/21,"['great', 'option', 'excellent', 'taste', 'price', 'convenience', 'repeat', 'customer', 'order', 'pack', 'instead', 'getting', 'grocery', 'store']","[('Coffee and tea flavor', -0.155), ('Healthy and allergy-friendly snacks', 0.041), ('Coffee and its complements', 0.014), ('Locations and prices', 0.161), ('Snack/Protein Bars', 0.0), ('Flavoured cereal/nut/fruits bars', 0.061), ('Chocolate flavoured consumables and flavoured drinks', 0.169)]"
3923,positive,15/6/21,"['like', 'brew', 'cocoa', 'coffee', 'nice', 'mocha', 'dark', 'chocolate', 'flavor', 'nice', 'especially', 'mixed', 'double', 'black', 'diamond', 'coffee', 'best', 'good', 'price', 'right', 'compared', 'brand']","[('Coffee and tea flavor', -0.23), ('Healthy and allergy-friendly snacks', -0.071), ('Coffee and its complements', 0.256), ('Locations and prices', -0.066), ('Snack/Protein Bars', 0.034), ('Flavoured cereal/nut/fruits bars', -0.024), ('Chocolate flavoured consumables and flavoured drinks', 0.026)]"
3924,positive,4/8/21,"['kid', 'begging', 'hot', 'cocoa', 'reasonably', 'priced', 'decided', 'try', 'loved']","[('Coffee and tea flavor', -0.077), ('Healthy and allergy-friendly snacks', 0.01), ('Coffee and its complements', -0.002), ('Locations and prices', -0.029), ('Snack/Protein Bars', -0.017), ('Flavoured cereal/nut/fruits bars', -0.023), ('Chocolate flavoured consumables and flavoured drinks', 0.034)]"
3925,positive,15/6/21,"['purchase', 'food', 'boxer', 'great', 'dane', 'dane', 'allergy', 'chicken', 'boxer', 'weak', 'stomach', 'food', 'perfect', 'dog', 'love', 'picky', 'agree', 'digestive', 'tract', 'dog', 'food', 'tried', 'begin', 'tell', 'pleased', 'lot', 'research', 'quality', 'food', 'filler', 'break', 'bank', 'pleased', 'food', 'expensive', 'brand', 'tried']","[('Coffee and tea flavor', -0.118), ('Healthy and allergy-friendly snacks', 0.061), ('Coffee and its complements', -0.03), ('Locations and prices', 0.121), ('Snack/Protein Bars', -0.051), ('Flavoured cereal/nut/fruits bars', 0.015), ('Chocolate flavoured consumables and flavoured drinks', -0.233)]"
3926,positive,4/8/21,"['amazing', 'little', 'popularity', 'diamond', 'pet', 'food', 'considering', 'quality', 'ingredient', 'food', 'contain', 'worked', 'pet', 'store', 'year', 'number', 'recommendation', 'food', 'natural', 'balance', 'wellness', 'exceptional', 'food', 'pretty', 'expensive', 'owner', 'multiple', 'dog', 'large', 'breed', 'dog', 'brand', 'cripple', 'budget', 'customer', 'absolutely', 'loved', 'pet', 'wanted', 'able', 'feed', 'healthy', 'food', 'breaking', 'bank', 'recommended', 'diamond', 'diamond', 'dog', 'food', 'cost', 'commercial', 'brand', 'like', 'purina', 'iams', 'contains', 'natural', 'healthy', 'ingredient', 'remember', 'garbage', 'feed', 'dog', 'filler', 'dog', 'us', 'bathroom', 'stay', 'fuller', 'longer']","[('Coffee and tea flavor', -0.14), ('Healthy and allergy-friendly snacks', 0.099), ('Coffee and its complements', -0.061), ('Locations and prices', 0.168), ('Snack/Protein Bars', -0.073), ('Flavoured cereal/nut/fruits bars', 0.036), ('Chocolate flavoured consumables and flavoured drinks', -0.34)]"
